datetime,offer_type,active_users,packets_received,packets_sent,throughput_Mbps,latency_ms,jitter_ms,packet_loss_pct
2025-01-01 04:00:00,600Mbps,41362,14876217,10236871,535.5819447196417,31.436675484132678,7.1361158359449295,1.2387525599412297
2025-01-01 04:00:00,1Gbps,28794,9088999,4474338,661.3587392731214,24.815906966299956,10.129317133347017,0.6398204422224756
2025-01-01 04:00:00,1.5Gbps,14215,2929712,2211885,929.0463096607762,23.3070073377195,7.511234527268066,1.152617339061972
2025-01-01 05:00:00,60Mbps,586839,190475084,95538633,39.854088872220096,45.06465541134005,13.424477013140962,4.137853229051589
2025-01-01 05:00:00,120Mbps,632852,218472070,187563291,87.80351413390807,23.2076204000453,9.539575296205523,2.468130727236151
2025-01-01 05:00:00,240Mbps,214395,43966014,63117301,158.4897511388076,28.592984459332172,8.093307891294248,2.09305989158437
2025-01-01 05:00:00,480Mbps,89141,20617190,16717185,327.97197033981723,35.910604534738816,6.851630088588578,1.0384014803661532
2025-01-01 05:00:00,600Mbps,54089,15356949,10123278,483.664685910379,31.8289929694224,8.367155631706579,1.121032493647699
2025-01-01 05:00:00,1Gbps,33689,9932688,5547740,738.7317026714668,9.793663299654636,3.4512247173314203,1.124229554582052
2025-01-01 05:00:00,1.5Gbps,12615,4125341,1977976,1172.4308477948725,18.515959776863504,8.215879911465564,0.7025746879795015
2025-01-01 06:00:00,60Mbps,974605,323314221,170010256,42.03069918305876,42.66196514453402,12.132899579015744,4.35427395883034
2025-01-01 06:00:00,120Mbps,533601,148145772,131529035,84.68110407150749,36.643986705938566,13.4327334159792,2.0810403268099167
2025-01-01 06:00:00,240Mbps,220446,86467323,63004039,175.05980647781493,30.57162600534183,5.837934293692147,1.770896658226151
2025-01-01 06:00:00,480Mbps,122622,27422321,31208595,321.8552458333389,31.331343818438455,7.840866417533168,1.5088565229296496
2025-01-01 06:00:00,600Mbps,62346,15985945,11011296,438.88886525770835,30.403134692282975,7.054073864200262,1.3270628551440888
2025-01-01 06:00:00,1Gbps,38086,10213168,11030223,763.8832447894213,23.04214305582085,5.06463759354556,1.529633055596157
2025-01-01 06:00:00,1.5Gbps,20813,4591863,5939675,1111.013222700048,32.194060702438314,5.375341016598851,1.3379192247218226
2025-01-01 07:00:00,60Mbps,925342,360995743,218395224,42.97249905746533,41.01595139482825,11.696891966866389,4.961049516038972
2025-01-01 07:00:00,120Mbps,564713,188898582,148438301,76.7148683232736,36.453932418594114,10.423357685195228,2.6629926348125927
2025-01-01 07:00:00,240Mbps,229148,66064766,64884545,168.90965469832472,25.78085810910611,5.432338939748311,1.7369175808374355
2025-01-01 07:00:00,480Mbps,156598,50681942,25865041,322.4706107327046,28.308166188876946,5.027780315924407,1.2753551749811698
2025-01-01 07:00:00,600Mbps,65756,23840489,19206491,376.55746975508026,19.62934779478389,4.396444890828461,1.269299187819779
2025-01-01 07:00:00,1Gbps,44232,12599237,12648280,773.7678108474776,25.904918960486555,3.4949412707243823,1.194446059202283
2025-01-01 07:00:00,1.5Gbps,20617,7199641,4896647,1074.2038920253567,21.53051194890505,5.115813036419618,1.2538468499630158
2025-01-01 08:00:00,60Mbps,1127280,275867023,331965225,40.79633858434249,42.78712907571875,13.358518134896924,4.362636162897983
2025-01-01 08:00:00,120Mbps,641783,209144069,163245402,84.14706104555366,35.82332478956059,13.473031581689781,2.436462397800252
2025-01-01 08:00:00,240Mbps,306073,63996581,58810236,170.2001040688602,40.11568133275503,5.4667367626230305,1.5814167806791006
2025-01-01 08:00:00,480Mbps,152787,48392413,24699576,285.02650261656464,24.454558224929528,6.725178618220986,1.9795179184314327
2025-01-01 08:00:00,600Mbps,77104,25979902,13446362,402.6928903301279,20.065500631563456,9.49625086504204,1.6871653695497193
2025-01-01 08:00:00,1Gbps,44304,17455017,12241985,614.3432735454561,32.76936187082706,5.270920309494764,1.5713448935920384
2025-01-01 08:00:00,1.5Gbps,19339,4085849,5409279,1005.046873278467,25.692885165257582,5.427294520862817,0.9983136918895602
2025-01-01 09:00:00,60Mbps,1175903,459554893,283305835,38.79713871185221,40.95476924156021,14.756563089511113,3.9959407057819734
2025-01-01 09:00:00,120Mbps,622163,138562866,155998649,91.66606093139106,41.08909321094595,9.398015935252385,3.020455821885815
2025-01-01 09:00:00,240Mbps,296914,111440945,62507056,192.72897509858385,37.94337087888269,8.37408523250363,2.243922800593038
2025-01-01 09:00:00,480Mbps,155132,35257515,23608251,352.4652350399625,32.37545576758127,2.5241876938204384,1.0616891128669343
2025-01-01 09:00:00,600Mbps,58427,17691572,15632024,411.9177949666633,30.25437794564648,9.090564424475916,0.9193028958688658
2025-01-01 09:00:00,1Gbps,40631,11857228,12067605,697.2226150551691,15.662789499800617,5.321759920974423,0.808659149848544
2025-01-01 09:00:00,1.5Gbps,26248,6204397,5298161,1077.4948684572637,20.967267735029893,5.207975138786989,1.4198760294837047
2025-01-01 10:00:00,60Mbps,1014105,241821251,158332510,43.512139546553534,39.015378574804465,11.747587668808645,4.301224225346966
2025-01-01 10:00:00,120Mbps,672356,202166324,170482065,80.67810416791691,27.343943870389094,7.767215650681496,2.7308606398869335
2025-01-01 10:00:00,240Mbps,296630,107154697,77787940,165.34836480560134,26.514160928614032,5.931696852043974,1.7508178241878403
2025-01-01 10:00:00,480Mbps,134716,39405365,35311844,299.6354145072347,33.917704670555956,7.1947805927782,1.5100417130297277
2025-01-01 10:00:00,600Mbps,98091,21720721,21296718,453.5872473430373,18.634435065378806,6.240260605067779,1.1064281097480422
2025-01-01 10:00:00,1Gbps,42888,9604871,12162140,667.6713557878737,20.592259981928024,8.87428327014513,1.464491927084835
2025-01-01 10:00:00,1.5Gbps,24980,5430253,5759538,1160.995810416752,33.282287053014954,6.41115342070265,0.8221594870353963
2025-01-01 11:00:00,60Mbps,1084420,356973114,255507511,39.37314523984573,34.75266801184499,10.536198185695051,4.502224104340505
2025-01-01 11:00:00,120Mbps,688423,163372006,132703360,81.07724769741182,33.57594147305747,7.504766433844592,2.7478037144006184
2025-01-01 11:00:00,240Mbps,293381,115561041,82095651,165.1326234376031,24.62884835645868,5.929790672196669,2.0599507010810605
2025-01-01 11:00:00,480Mbps,180784,69760061,42215673,312.53867412483476,18.736306927726474,7.128387051426537,1.2178795389829127
2025-01-01 11:00:00,600Mbps,78001,23519023,14536380,397.1022253037245,17.642256163344072,6.352778336776296,1.0620383458020106
2025-01-01 11:00:00,1Gbps,52341,12084099,11628653,616.923996886552,22.740819460989204,5.594797342632828,0.9418759904148142
2025-01-01 11:00:00,1.5Gbps,23612,5924915,5955546,1125.471960691083,22.782207319050926,6.392941689163899,1.5658039195307034
2025-01-01 12:00:00,60Mbps,771579,208151685,223317625,39.60931423358857,43.522396033523215,12.125362959901693,4.359310269575204
2025-01-01 12:00:00,120Mbps,688083,156851599,185293937,91.00669236995884,34.6054375498394,8.191454218521681,2.536899210320781
2025-01-01 12:00:00,240Mbps,291737,97159928,66650180,162.94818623015684,33.52229018382513,6.431286268997652,2.193697509982517
2025-01-01 12:00:00,480Mbps,156135,45675101,30478595,287.08501115573154,22.042901778746312,6.078503425045771,1.9195978603492514
2025-01-01 12:00:00,600Mbps,72427,20046217,16769235,413.4269841357341,27.8447394572095,7.375063721107267,0.8897574595993808
2025-01-01 12:00:00,1Gbps,52369,16968318,12045873,716.9248203747208,23.923560430495993,5.86373251011699,1.2744661758901008
2025-01-01 12:00:00,1.5Gbps,22176,5537299,5801062,986.2616722901406,26.02449785276363,4.3780184398031,1.277027281057251
2025-01-01 13:00:00,60Mbps,997784,221634115,276354083,45.112619832773696,39.11658467239294,12.793583462746591,4.039704218598642
2025-01-01 13:00:00,120Mbps,606843,149192520,156770537,86.26380295826911,37.681362933861635,11.877942384276569,2.790697137633777
2025-01-01 13:00:00,240Mbps,312369,73818899,89421119,158.71452961075713,22.943393150109582,3.5258928355247767,2.2821466267800883
2025-01-01 13:00:00,480Mbps,160823,37097086,38265336,334.66596789814906,39.312093231417464,6.300109030617122,1.4494851050481345
2025-01-01 13:00:00,600Mbps,69459,23716617,12008131,434.4302769521014,27.786086788062324,9.5973823262834,1.7369593471798266
2025-01-01 13:00:00,1Gbps,50643,19592429,14627484,674.4392161784407,21.051975898707095,5.248426159800704,1.2167174736866084
2025-01-01 13:00:00,1.5Gbps,24074,5078466,4821530,923.0651527713885,33.314418263969735,3.309124582812998,0.6368763317736026
2025-01-01 14:00:00,60Mbps,936356,252131829,189184156,42.21995390156521,39.98774317021603,16.67137638391212,4.2554559279242525
2025-01-01 14:00:00,120Mbps,449764,134782376,95727237,82.52554161548433,31.969715484594982,8.704797606249311,2.8755285761106926
2025-01-01 14:00:00,240Mbps,280468,56828115,69985349,181.5187803545731,27.822223213892514,4.870281515849993,2.6053412743082918
2025-01-01 14:00:00,480Mbps,132286,32010714,37662901,336.3343030059107,26.962707897783314,4.894342652906195,1.2526089842945491
2025-01-01 14:00:00,600Mbps,56004,17527472,8952591,403.6972568659871,25.39178057956239,8.84131931049871,0.5380423908154297
2025-01-01 14:00:00,1Gbps,42957,9925131,7615813,762.3042596248814,15.633048837959253,2.6849766105643575,0.9666549937227373
2025-01-01 14:00:00,1.5Gbps,15973,3275699,2770083,1181.4202832567717,30.345058632403973,7.876443523321651,1.3498349525463038
2025-01-01 15:00:00,60Mbps,581067,192071244,107920073,40.426439201160676,44.11353947280626,12.852682537017063,4.220887091068454
2025-01-01 15:00:00,120Mbps,525379,192311816,110107632,86.66557986891624,27.92801669533385,10.398537880555196,2.844597044057182
2025-01-01 15:00:00,240Mbps,179536,51039375,50970406,171.91359626690542,22.911098784740155,6.037887292295255,2.1480361010844002
2025-01-01 15:00:00,480Mbps,97820,31112530,18606297,302.19692888727457,20.681186570851917,9.551255030635396,0.7920878443015501
2025-01-01 15:00:00,600Mbps,59929,21138226,10248876,426.3305240160785,26.183101107314705,5.758063928483637,1.6643238979382897
2025-01-01 15:00:00,1Gbps,32041,9133053,4914140,707.5150880730939,27.539008844460295,2.079663214686749,0.7955443733682861
2025-01-01 15:00:00,1.5Gbps,17593,6982317,4026220,1062.8149078595957,24.74674998490327,4.25381397271461,0.8998419157126395
2025-01-01 16:00:00,60Mbps,584532,148945209,136270016,39.06488166715491,46.81244485329489,14.27852829815942,4.410142253627496
2025-01-01 16:00:00,120Mbps,448701,105478053,128849783,93.99284666677546,38.40518365842399,5.484918204003377,2.2827935766459566
2025-01-01 16:00:00,240Mbps,131255,30616104,34218840,168.31309260253,30.10050048905206,5.572567468626689,1.649877992435749
2025-01-01 16:00:00,480Mbps,62883,21619752,12235035,313.8424020933383,20.324910305251663,4.142868889002781,2.206381286117884
2025-01-01 16:00:00,600Mbps,41199,14276047,7508149,425.5450837108462,23.7884775354778,6.077352962624056,2.1013586948139715
2025-01-01 16:00:00,1Gbps,24519,5426536,3954195,757.4636663142838,22.48411787437056,5.430023019006077,1.731240190690653
2025-01-01 16:00:00,1.5Gbps,10932,2725133,2982963,1185.9336418497696,28.828705361944273,7.278442232586793,1.3198763219984921
2025-01-01 17:00:00,60Mbps,240264,92132285,40970488,39.81858847252539,40.42907348890915,13.184466475133242,4.519534962598537
2025-01-01 17:00:00,120Mbps,291270,109106586,75681771,75.98793384773938,36.132285572988536,11.328228117775911,2.9168433130313383
2025-01-01 17:00:00,240Mbps,124952,30518512,37254463,167.15801146249623,20.861861999086713,7.942569771598506,1.8956396394822668
2025-01-01 17:00:00,480Mbps,69605,26665512,10795171,305.3580341803126,21.67805063129202,8.147972373332474,1.4048001205096703
2025-01-01 17:00:00,600Mbps,32905,8681000,9027069,420.84955128391385,26.815447364145395,6.0255748872153,1.1946507467218206
2025-01-01 17:00:00,1Gbps,16357,3523144,4161929,684.5413938265681,32.278780627867604,3.7107853955609924,1.1439385067515921
2025-01-01 17:00:00,1.5Gbps,8165,2153522,1991310,1158.52334132653,26.64944054922454,5.867433865071851,1.4002225720203645
2025-01-01 18:00:00,60Mbps,290506,112662160,78383598,45.19644112519605,39.08022441616481,16.152028213704494,5.0
2025-01-01 18:00:00,120Mbps,160287,45565009,41776778,81.32698487159537,40.600255718921844,8.326293032474954,2.582131284008515
2025-01-01 18:00:00,240Mbps,34666,8987563,6414636,156.9761766421896,28.99324222973276,7.551762798406376,2.2984834811775565
2025-01-01 18:00:00,480Mbps,26278,10220733,5784056,359.623737563438,26.013389112205786,3.7962226235420697,1.531389590521882
2025-01-01 18:00:00,600Mbps,19998,6430304,4537611,434.77353792024445,23.47796674541009,4.771339423329698,1.146391175405904
2025-01-01 18:00:00,1Gbps,9722,2056869,2871542,668.1306436346741,31.94508265553776,8.34100849597971,1.028776111875157
2025-01-01 18:00:00,1.5Gbps,4169,1514041,765703,1085.3561667289803,26.681281770923167,2.301845103338869,1.5975848937323518
2025-01-01 19:00:00,60Mbps,366788,138554026,107596425,40.16163392854684,39.72815886698675,13.905064114783144,4.433670370329441
2025-01-01 19:00:00,120Mbps,159225,34615093,33639144,96.0612272325981,26.4367371932607,7.70480658678283,2.6567285748045277
2025-01-01 19:00:00,240Mbps,97770,36198499,21927071,161.78866441156595,30.28560642486116,12.137198185080578,1.6740727014572374
2025-01-01 19:00:00,480Mbps,17062,5726062,4007177,361.05986104965774,30.002974259963153,5.323082485092548,1.5938631158743595
2025-01-01 19:00:00,600Mbps,19298,6551560,4863503,444.6144654359209,29.203036822203156,8.597651315408388,1.527946299610226
2025-01-01 19:00:00,1Gbps,6486,1731916,1696259,707.3356843216661,27.843366544364507,4.713322375345278,1.208623446880445
2025-01-01 19:00:00,1.5Gbps,6857,2237869,1295770,1064.3324301014927,25.89884940744741,6.624301695615484,1.7823097503249712
2025-01-01 20:00:00,60Mbps,40735,14347094,9417524,42.65745098299182,41.19018900473191,13.891376384874013,4.515702286248295
2025-01-01 20:00:00,120Mbps,64236,16713739,16458921,81.32139831269683,34.30378329782487,9.43260601496042,2.456630422184915
2025-01-01 20:00:00,240Mbps,55947,11701225,15706030,149.7217571425947,26.372057430308725,7.8377570834623755,2.3029905421036356
2025-01-01 20:00:00,480Mbps,10572,2692956,3167040,322.67521135936323,36.48911868053628,3.145638865834179,0.7570248796806421
2025-01-01 20:00:00,600Mbps,8324,2819642,1524252,404.9383732694217,27.88567023552266,4.705176071859876,0.949242013732065
2025-01-01 20:00:00,1Gbps,7711,2189503,1895201,732.510058897933,25.504120681103085,2.4489496581505223,0.9924275790356266
2025-01-01 20:00:00,1.5Gbps,1560,590958,287809,1068.2504586992018,19.40896954571445,8.220862541479852,1.1086879798155627
2025-01-01 21:00:00,60Mbps,144862,51307856,40085848,43.028176039133115,43.95043276243559,14.618778853068422,4.732079092373064
2025-01-01 21:00:00,120Mbps,27516,9886704,6114835,88.25402254553107,29.951371823036986,12.768547532488299,2.654619281473364
2025-01-01 21:00:00,240Mbps,0,0,0,169.53725297892947,25.761408379292263,6.190966466903775,1.2664711140496743
2025-01-01 21:00:00,480Mbps,0,0,0,277.82689616090505,31.012334126587493,6.892581790236596,1.1265738237279028
2025-01-01 21:00:00,600Mbps,919,297417,234684,419.89192382728294,20.874843220703955,5.391404985674005,1.3413990850316926
2025-01-01 21:00:00,1Gbps,1893,411866,383510,597.9132565787854,20.991899950525422,4.93779941422809,1.7393059580548567
2025-01-01 21:00:00,1.5Gbps,2028,473530,336009,1007.1615757662903,28.52958057344746,8.132044206505338,1.4107234382071638
2025-01-01 22:00:00,60Mbps,6708,2292875,1882569,40.05918966688328,46.142632766805335,14.603676936697273,4.648199147929135
2025-01-01 22:00:00,120Mbps,0,0,0,91.90436439380595,34.32133135679533,12.638594272997167,2.7260399017054615
2025-01-01 22:00:00,240Mbps,0,0,0,162.19336999134813,31.780844106844167,5.935933325456176,1.8260269556550386
2025-01-01 22:00:00,480Mbps,37489,9210707,11226084,377.4610360824171,29.264951681703494,6.117673623003068,1.452676064682145
2025-01-01 22:00:00,600Mbps,4601,986636,711304,389.31622304404783,25.37978397954994,2.496165185578154,1.453100270114917
2025-01-01 22:00:00,1Gbps,3235,870819,665296,675.8406768850313,33.869933816450164,5.948903637119944,1.5141294907836462
2025-01-01 22:00:00,1.5Gbps,4209,1251477,1182785,1015.5836802848295,24.80353016696257,7.100653208306678,1.3290301968573592
2025-01-01 23:00:00,60Mbps,0,0,0,46.42962104917768,48.56712343740393,14.321393705898812,4.411535463080506
2025-01-01 23:00:00,120Mbps,0,0,0,79.97025979237169,33.20556297837611,11.512124705185396,2.8297467130449965
2025-01-01 23:00:00,240Mbps,0,0,0,177.26038452778013,14.92395356351629,6.3584514505270695,1.4974323649454904
2025-01-01 23:00:00,480Mbps,0,0,0,363.8598428970845,26.848730438937412,6.9957483211129095,1.4397132339847434
2025-01-01 23:00:00,600Mbps,0,0,0,449.8880045834142,24.197883750860104,8.834852914601955,1.588399855967381
2025-01-01 23:00:00,1Gbps,0,0,0,682.5371147840785,24.391824743913087,9.653495967121682,1.314580635669466
2025-01-01 23:00:00,1.5Gbps,1501,361993,250348,1127.2712590523881,26.860612461799235,5.190130814505205,1.1221666623803808
2025-01-02 00:00:00,60Mbps,157219,32680910,26462549,42.1558376574219,45.32986705274457,13.17190017311617,4.3569238904281615
2025-01-02 00:00:00,120Mbps,0,0,0,89.49796604821489,35.065775712823296,13.343416076228124,2.624789778220115
2025-01-02 00:00:00,240Mbps,53341,12821612,13389383,155.52112887449363,26.047821863187643,10.911396041066906,1.7761286131043295
2025-01-02 00:00:00,480Mbps,15527,6038804,3920368,356.8816255365301,29.561742773196357,10.848497837143217,1.3993810275565912
2025-01-02 00:00:00,600Mbps,6532,1346097,1891943,451.51963188022836,32.194296331456584,8.207393944454093,1.5249523999420886
2025-01-02 00:00:00,1Gbps,0,0,0,781.6715766150548,20.26827303490656,5.371723306814015,1.298628723091044
2025-01-02 00:00:00,1.5Gbps,2478,776613,646181,1081.6440565676464,24.445883490213426,7.261507669910047,1.4901744800107255
2025-01-02 01:00:00,60Mbps,26646,9580908,5737882,43.79220020954958,45.17253037822116,13.03322215926828,4.371006269374797
2025-01-02 01:00:00,120Mbps,96854,25658287,19852089,84.09347428548881,41.305858649458195,7.472743970030012,2.3692489618297747
2025-01-02 01:00:00,240Mbps,0,0,0,160.33245902772597,22.551217699629177,10.367363653606072,2.1362784601361238
2025-01-02 01:00:00,480Mbps,13585,3748877,3797008,390.05845932826344,14.586304758965467,10.62355181184815,0.999794926637588
2025-01-02 01:00:00,600Mbps,0,0,0,450.6771129602892,38.86542869836303,7.022842016663905,1.5893580009674255
2025-01-02 01:00:00,1Gbps,11116,2764509,3213137,714.0595711984688,22.23017705566662,4.938649846266452,0.6921129557413843
2025-01-02 01:00:00,1.5Gbps,3415,1231466,788435,975.8556669636812,20.148720080587815,7.169966545337959,0.6621831522463802
2025-01-02 02:00:00,60Mbps,169916,48036921,28593959,44.82231356396465,44.41692716178943,11.396644423606062,4.364945985177122
2025-01-02 02:00:00,120Mbps,87448,27411663,16482585,80.39179413629272,34.93224300404602,9.127391068813305,2.832413652991811
2025-01-02 02:00:00,240Mbps,81717,17052908,20018434,184.36968515968613,29.778154181828086,8.169929391406109,1.8479913544310447
2025-01-02 02:00:00,480Mbps,44460,14324842,9410148,319.15219949263786,23.768828745578592,3.553940195884097,1.2087951073278946
2025-01-02 02:00:00,600Mbps,13361,4870389,2853385,446.8477313083332,23.299213545447326,6.391321657780937,1.0827292173554062
2025-01-02 02:00:00,1Gbps,23225,8067778,6489519,640.6200790485243,27.549103551135136,5.129424682244584,1.161053790079972
2025-01-02 02:00:00,1.5Gbps,6359,2043902,1475317,1038.9748498778633,22.8792077416275,2.5937273741751774,1.1068487188279568
2025-01-02 03:00:00,60Mbps,707131,201984844,182184993,39.588976296090806,49.862250693887006,14.471299491703885,4.821852320271895
2025-01-02 03:00:00,120Mbps,249508,54176083,70892366,82.77851783938583,30.424928763590117,7.137153205280934,2.471883403146865
2025-01-02 03:00:00,240Mbps,74458,15898459,20107641,168.4090016191107,25.316800511373458,7.55090515691483,1.3665646394722453
2025-01-02 03:00:00,480Mbps,70643,21658547,14033236,356.0046950786142,33.221678295699796,3.622384629284256,1.9184383827179778
2025-01-02 03:00:00,600Mbps,30936,9666242,9084164,398.84964432724774,26.387821278378137,6.910845318226071,1.0571312554095234
2025-01-02 03:00:00,1Gbps,19376,4249840,4215358,629.3142751547509,22.322350287051165,7.972186350420875,1.5273930361782806
2025-01-02 03:00:00,1.5Gbps,10787,4298583,3117983,968.0765426495566,24.084624418192657,7.7595287332917,1.1758484074253048
2025-01-02 04:00:00,60Mbps,823424,179362239,216799768,43.17995351818312,42.33437119057808,13.028393660572245,4.545765936339911
2025-01-02 04:00:00,120Mbps,446752,97181314,129800967,79.2840632369523,26.677168565544445,5.494255920460075,2.81906406474043
2025-01-02 04:00:00,240Mbps,116899,37421575,26577211,142.1653128845702,29.1363121089672,8.760314882236617,1.857882140897603
2025-01-02 04:00:00,480Mbps,85769,32044270,23233862,358.05783559170646,25.631960612390074,4.7054857593805695,1.7142793715276237
2025-01-02 04:00:00,600Mbps,36187,8493266,9200279,397.32764521521466,26.80757245351231,5.815095340044926,1.6591020030828068
2025-01-02 04:00:00,1Gbps,27373,8793592,7246220,698.7486520627428,30.088831496001436,5.5207052396867615,0.8064491302949521
2025-01-02 04:00:00,1.5Gbps,9837,2690487,1576141,1027.1081471733999,25.949916291152203,6.392718842046794,1.1121836999156058
2025-01-02 05:00:00,60Mbps,762817,219616797,126512972,42.19342324443036,31.789333834897313,10.913943847651119,4.513311952332195
2025-01-02 05:00:00,120Mbps,586863,135216152,93430023,91.3125711101839,32.26611897868229,12.148118940366572,2.7112669038273003
2025-01-02 05:00:00,240Mbps,178710,60481230,28476325,160.6391680375087,27.654318234226025,7.404481295433063,1.8342471393793578
2025-01-02 05:00:00,480Mbps,117793,30773506,28692534,364.5755105948722,14.313727658823558,7.910306489145214,1.0066030571420403
2025-01-02 05:00:00,600Mbps,45519,16637539,11836858,384.8966092182192,17.65676447876657,4.680312531879894,0.5560206456898603
2025-01-02 05:00:00,1Gbps,28739,8824655,5238552,719.5902002701273,25.923450754135022,6.658582999202177,1.235874110524246
2025-01-02 05:00:00,1.5Gbps,13302,2921338,2969487,1139.7428626248368,24.874018801531818,4.446768830950313,0.8678925191252631
2025-01-02 06:00:00,60Mbps,824293,226827016,172418555,47.13512544042703,49.022518304134714,12.914685979029601,4.132611511735359
2025-01-02 06:00:00,120Mbps,640492,160721299,176859527,80.36630676157881,42.46338190106802,13.481283093197675,2.4849521897656652
2025-01-02 06:00:00,240Mbps,247262,80937243,59859666,171.5915109648779,29.3266874119955,5.576497592640967,1.9713249762150684
2025-01-02 06:00:00,480Mbps,119389,24872857,19426835,384.32129394063895,27.76600998874702,5.31102356404245,1.4720707584261392
2025-01-02 06:00:00,600Mbps,46146,12456681,12283974,390.85157884468043,21.43211175325697,6.906638838387906,1.6890445797322324
2025-01-02 06:00:00,1Gbps,41094,13352784,8518414,749.8023842902908,22.216024557152696,4.854640322315729,1.1247500950634857
2025-01-02 06:00:00,1.5Gbps,22070,7256193,5066065,1091.7172507050495,22.44907551476595,7.189013589495808,1.1504372708024586
2025-01-02 07:00:00,60Mbps,990464,358898550,246102364,46.58540527923759,44.20584544811479,12.603427874247563,4.081570433131632
2025-01-02 07:00:00,120Mbps,561804,161732696,135923386,72.20186046374398,32.22706521540447,8.613040066888827,2.758888676009397
2025-01-02 07:00:00,240Mbps,280538,104437003,77702615,178.32568186031693,26.251279473821974,6.749089905760511,1.9181073184798234
2025-01-02 07:00:00,480Mbps,145019,53424957,37599598,374.5762938244798,30.397739676670398,8.388614381637318,1.4709731342777788
2025-01-02 07:00:00,600Mbps,54290,19737513,9882229,431.99063855257924,23.409882197707525,8.309899476200604,1.3397148063541517
